반납일자,반납확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,물품상태,사유
2021-03-31,2021-04-03,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502294,2015-02-20,4080000,인문대학,폐품,사용연한경과
2023-06-08,2023-06-11,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502296,2015-02-20,4080000,인문대학,폐품,사용연한경과
2018-05-18,2018-05-21,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502297,2015-02-20,4080000,인문대학,정비필요품,고장/파손
2022-06-02,2022-06-05,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502303,2015-02-20,4080000,인문대학,폐품,사용연한경과
2024-01-12,2024-01-15,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502304,2015-02-20,4080000,인문대학,중고품,불용결정
2022-02-10,2022-02-13,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502305,2015-02-20,4080000,인문대학,폐품,사용연한경과
2016-12-19,2016-12-22,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502307,2015-02-20,4080000,인문대학,폐품,사용연한경과
2026-01-14,2026-01-17,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502308,2015-02-20,4080000,인문대학,중고품,불용결정
2023-03-21,2023-03-24,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111502309,2015-02-20,4080000,인문대학,폐품,사용연한경과
2017-09-21,,badbergjr,박대리,대기,4321150723456783,행정용 데스크탑 (Standard),M111602312,2016-02-11,8094000,산학협력단,폐품,사용연한경과
2023-06-28,2023-07-01,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111602315,2016-02-11,8094000,산학협력단,중고품,불용결정
2022-09-06,2022-09-09,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111602316,2016-02-11,8094000,산학협력단,중고품,불용결정
2024-04-25,2024-04-28,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112102320,2021-04-05,7026000,소프트웨어융합대학,폐품,사용연한경과
2025-04-17,2025-04-20,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112102322,2021-04-05,7026000,소프트웨어융합대학,중고품,불용결정
2023-09-26,2023-09-29,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112102325,2021-04-05,7026000,소프트웨어융합대학,폐품,사용연한경과
2025-09-07,2025-09-10,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112102330,2021-04-05,7026000,소프트웨어융합대학,폐품,사용연한경과
2023-01-22,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M112102331,2021-04-05,7026000,소프트웨어융합대학,중고품,잉여물품
2025-09-01,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M112102336,2021-04-05,7026000,소프트웨어융합대학,중고품,불용결정
2025-08-04,2025-08-07,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112102337,2021-04-05,7026000,소프트웨어융합대학,중고품,불용결정
2023-01-27,2023-01-30,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112102355,2021-04-05,7026000,소프트웨어융합대학,정비필요품,고장/파손
2025-02-21,2025-02-24,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112102356,2021-04-05,7026000,소프트웨어융합대학,폐품,사용연한경과
2025-10-13,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M112102357,2021-04-05,7026000,소프트웨어융합대학,정비필요품,고장/파손
2024-03-12,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M112102359,2021-04-05,7026000,소프트웨어융합대학,폐품,사용연한경과
2024-07-23,2024-07-26,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112102365,2021-04-05,7026000,소프트웨어융합대학,중고품,불용결정
2024-09-28,2024-10-01,badbergjr,박대리,확정,4322261023456785,AI 연구용 GPU 서버,M112102393,2021-08-31,110538000,산학협력단,폐품,사용연한경과
2018-10-29,2018-11-01,badbergjr,박대리,확정,4511160123456786,강의실 빔프로젝터,M111502400,2015-06-22,5268000,중앙도서관,폐품,사용연한경과
2023-04-28,,badbergjr,박대리,대기,4511160123456786,강의실 빔프로젝터,M111502401,2015-06-22,5268000,중앙도서관,중고품,잉여물품
2025-09-20,2025-09-23,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111502404,2015-10-23,3845000,중앙도서관,중고품,잉여물품
2021-01-09,2021-01-12,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111502405,2015-10-23,3845000,중앙도서관,정비필요품,고장/파손
2024-01-08,2024-01-11,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111902419,2019-09-29,12089000,산학협력단,중고품,사업종료
2021-04-28,2021-05-01,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111902420,2019-09-29,12089000,산학협력단,중고품,불용결정
2025-10-11,2025-10-14,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111902421,2019-09-29,12089000,산학협력단,중고품,사업종료
2024-09-19,2024-09-22,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111902422,2019-09-29,12089000,산학협력단,폐품,사용연한경과
2024-06-01,2024-06-04,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111902424,2019-09-29,12089000,산학협력단,폐품,사용연한경과
2026-01-20,2026-01-23,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111902427,2019-09-29,12089000,산학협력단,중고품,잉여물품
2024-09-25,2024-09-28,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002429,2020-02-07,4978000,AI연구원,정비필요품,고장/파손
2024-02-23,2024-02-26,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002433,2020-02-07,4978000,AI연구원,폐품,사용연한경과
2024-12-11,2024-12-14,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002434,2020-02-07,4978000,AI연구원,중고품,불용결정
2024-03-29,2024-04-01,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002435,2020-02-07,4978000,AI연구원,폐품,사용연한경과
2022-09-12,2022-09-15,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002436,2020-02-07,4978000,AI연구원,중고품,불용결정
2021-05-29,2021-06-01,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002437,2020-02-07,4978000,AI연구원,폐품,사용연한경과
2024-08-29,2024-09-01,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002441,2020-02-07,4978000,AI연구원,폐품,사용연한경과
2022-02-22,2022-02-25,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002442,2020-02-07,4978000,AI연구원,정비필요품,고장/파손
2024-07-22,2024-07-25,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002443,2020-02-07,4978000,AI연구원,폐품,사용연한경과
2021-09-06,2021-09-09,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002444,2020-02-07,4978000,AI연구원,중고품,불용결정
2023-04-25,2023-04-28,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002446,2020-02-07,4978000,AI연구원,폐품,사용연한경과
2023-09-24,2023-09-27,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002447,2020-02-07,4978000,AI연구원,폐품,사용연한경과
2023-08-10,2023-08-13,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002448,2020-02-07,4978000,AI연구원,중고품,사업종료
2025-02-23,2025-02-26,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002449,2020-02-07,4978000,AI연구원,중고품,불용결정
2024-01-31,2024-02-03,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002452,2020-02-07,4978000,AI연구원,정비필요품,고장/파손
2024-11-05,2024-11-08,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112002454,2020-02-07,4978000,AI연구원,중고품,불용결정
2024-03-26,2024-03-29,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111802456,2018-08-25,6888000,소프트웨어융합대학,폐품,사용연한경과
2024-06-28,2024-07-01,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111802457,2018-08-25,6888000,소프트웨어융합대학,중고품,불용결정
2025-03-12,2025-03-15,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111802458,2018-08-25,6888000,소프트웨어융합대학,폐품,사용연한경과
2021-07-12,2021-07-15,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111802459,2018-08-25,6888000,소프트웨어융합대학,폐품,사용연한경과
2022-10-18,2022-10-21,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111702460,2017-09-24,1866000,총무팀,중고품,불용결정
2022-06-11,2022-06-14,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111702461,2017-09-24,1866000,총무팀,폐품,사용연한경과
2021-09-24,2021-09-27,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111702463,2017-09-24,1866000,총무팀,중고품,불용결정
2019-07-23,2019-07-26,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111702465,2017-09-24,1866000,총무팀,폐품,사용연한경과
2021-08-11,2021-08-14,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111702466,2017-09-24,1866000,총무팀,정비필요품,고장/파손
2019-02-20,2019-02-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602468,2016-01-28,8640000,시설팀,중고품,사업종료
2018-02-13,2018-02-16,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602469,2016-01-28,8640000,시설팀,중고품,잉여물품
2017-07-29,2017-08-01,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602470,2016-01-28,8640000,시설팀,중고품,잉여물품
2017-06-07,2017-06-10,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602471,2016-01-28,8640000,시설팀,폐품,사용연한경과
2023-04-29,2023-05-02,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602474,2016-01-28,8640000,시설팀,폐품,사용연한경과
2017-03-30,,badbergjr,박대리,대기,5611210223456788,매쉬 의자 (Standard),M111602475,2016-01-28,8640000,시설팀,중고품,사업종료
2017-09-02,2017-09-05,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602478,2016-01-28,8640000,시설팀,중고품,잉여물품
2024-07-18,2024-07-21,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602479,2016-01-28,8640000,시설팀,폐품,사용연한경과
2022-02-20,2022-02-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602481,2016-01-28,8640000,시설팀,중고품,사업종료
2023-03-02,2023-03-05,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602484,2016-01-28,8640000,시설팀,중고품,잉여물품
2022-03-08,2022-03-11,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602487,2016-01-28,8640000,시설팀,정비필요품,고장/파손
2025-06-03,2025-06-06,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602488,2016-01-28,8640000,시설팀,정비필요품,고장/파손
2020-03-14,2020-03-17,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602489,2016-01-28,8640000,시설팀,폐품,사용연한경과
2022-11-12,2022-11-15,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602490,2016-01-28,8640000,시설팀,중고품,사업종료
2018-10-16,2018-10-19,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602493,2016-01-28,8640000,시설팀,폐품,사용연한경과
2024-08-23,2024-08-26,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602494,2016-01-28,8640000,시설팀,폐품,사용연한경과
2018-01-31,2018-02-03,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602496,2016-01-28,8640000,시설팀,폐품,사용연한경과
2019-11-06,2019-11-09,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602497,2016-01-28,8640000,시설팀,정비필요품,고장/파손
2025-02-12,2025-02-15,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602501,2016-01-28,8640000,시설팀,정비필요품,고장/파손
2024-12-08,2024-12-11,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602502,2016-01-28,8640000,시설팀,정비필요품,고장/파손
2025-03-21,2025-03-24,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602503,2016-01-28,8640000,시설팀,중고품,사업종료
2026-01-20,2026-01-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602504,2016-01-28,8640000,시설팀,폐품,사용연한경과
2020-10-15,2020-10-18,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602506,2016-01-28,8640000,시설팀,중고품,불용결정
2023-05-12,2023-05-15,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602507,2016-01-28,8640000,시설팀,중고품,불용결정
2018-06-21,2018-06-24,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602510,2016-01-28,8640000,시설팀,중고품,잉여물품
2019-08-11,2019-08-14,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111602512,2016-01-28,8640000,시설팀,폐품,사용연한경과
2025-04-14,2025-04-17,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111802575,2018-07-02,1271000,산학협력단,중고품,불용결정
2020-10-21,2020-10-24,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111702579,2017-07-14,14693000,시설팀,정비필요품,고장/파손
2019-05-03,,badbergjr,박대리,대기,4321150323456781,업무용 노트북 (Galaxy Book),M111702580,2017-07-14,14693000,시설팀,중고품,잉여물품
2020-08-30,2020-09-02,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111702581,2017-07-14,14693000,시설팀,중고품,불용결정
2023-12-04,2023-12-07,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111702583,2017-07-14,14693000,시설팀,정비필요품,고장/파손
2025-07-22,2025-07-25,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M112102587,2021-04-20,1681000,시설팀,정비필요품,고장/파손
2023-04-10,2023-04-13,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M112102589,2021-04-20,1681000,시설팀,정비필요품,고장/파손
2023-10-20,2023-10-23,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M112102591,2021-04-20,1681000,시설팀,폐품,사용연한경과
2025-03-01,2025-03-04,badbergjr,박대리,확정,4321150323456782,고성능 데스크탑 (Workstation),M112202595,2022-10-02,18981000,입학처,정비필요품,고장/파손
2017-08-18,2017-08-21,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111602601,2016-07-10,3496000,AI연구원,정비필요품,고장/파손
2022-04-13,2022-04-16,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111602603,2016-07-10,3496000,AI연구원,중고품,불용결정
2017-12-20,2017-12-23,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111602604,2016-07-10,3496000,AI연구원,폐품,사용연한경과
2025-03-10,2025-03-13,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111602606,2016-07-10,3496000,AI연구원,정비필요품,고장/파손
2019-02-23,2019-02-26,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111602607,2016-07-10,3496000,AI연구원,폐품,사용연한경과
2025-08-13,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M111602608,2016-07-10,3496000,AI연구원,정비필요품,고장/파손
2021-04-30,2021-05-03,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111602609,2016-07-10,3496000,AI연구원,중고품,불용결정
