불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,물품상태,사유
2020-06-26,2020-07-03,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811761,2018-05-15,11016000,2018-05-18,,정비필요품,수리비용과다
2025-12-24,2025-12-31,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811762,2018-05-15,11016000,2018-05-18,,폐품,내구연한 경과
2023-01-26,2023-02-02,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811765,2018-05-15,11016000,2018-05-18,,폐품,내구연한 경과
2021-10-02,2021-10-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811768,2018-05-15,11016000,2018-05-18,,폐품,내구연한 경과
2026-02-09,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811771,2018-05-15,11016000,2018-05-18,,폐품,내구연한 경과
2022-07-26,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811773,2018-05-15,11016000,2018-05-18,,정비필요품,수리비용과다
2026-02-20,2026-02-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811774,2018-05-15,11016000,2018-05-18,,중고품,활용부서부재
2026-01-13,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811779,2018-05-15,11016000,2018-05-18,,폐품,내구연한 경과
2025-07-20,2025-07-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811780,2018-05-15,11016000,2018-05-18,,정비필요품,수리비용과다
2020-06-05,2020-06-12,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811783,2018-05-15,11016000,2018-05-18,,중고품,구형화
2022-09-22,2022-09-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811784,2018-05-15,11016000,2018-05-18,,정비필요품,수리비용과다
2025-08-14,2025-08-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811786,2018-05-15,11016000,2018-05-18,,폐품,내구연한 경과
2025-01-28,,hyl0610,황팀장,반려,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201511801,2015-04-11,1138000,2015-05-12,,폐품,내구연한 경과
2024-09-16,2024-09-23,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201511802,2015-04-11,1138000,2015-05-12,,중고품,구형화
2024-05-12,2024-05-19,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201511803,2015-04-11,1138000,2015-05-12,,폐품,내구연한 경과
2025-11-05,2025-11-12,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201611804,2016-03-29,9189000,2016-05-11,,폐품,내구연한 경과
2020-04-09,2020-04-16,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201611807,2016-03-29,9189000,2016-05-11,,중고품,활용부서부재
2026-05-18,2026-05-25,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201611808,2016-03-29,9189000,2016-05-11,,중고품,구형화
2019-02-09,2019-02-16,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201511813,2015-06-13,28690000,2015-07-24,,중고품,활용부서부재
2021-11-11,2021-11-18,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201511819,2015-06-13,28690000,2015-07-24,,정비필요품,수리비용과다
2023-06-09,,hyl0610,황팀장,대기,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201511820,2015-06-13,28690000,2015-07-24,,중고품,구형화
2017-11-06,,hyl0610,황팀장,대기,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201511822,2015-06-13,28690000,2015-07-24,,폐품,내구연한 경과
2023-08-31,2023-09-07,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201811823,2018-07-20,15964000,2018-09-17,,폐품,내구연한 경과
2020-05-18,2020-05-25,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201811828,2018-07-20,15964000,2018-09-17,,중고품,구형화
2019-10-17,2019-10-24,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811835,2018-03-10,9456000,2018-04-13,,중고품,구형화
2025-12-04,2025-12-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811837,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2021-09-21,2021-09-28,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811838,2018-03-10,9456000,2018-04-13,,중고품,구형화
2026-02-11,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811839,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2019-12-29,2020-01-05,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811840,2018-03-10,9456000,2018-04-13,,중고품,활용부서부재
2023-05-20,2023-05-27,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811841,2018-03-10,9456000,2018-04-13,,중고품,활용부서부재
2023-04-21,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811842,2018-03-10,9456000,2018-04-13,,정비필요품,수리비용과다
2021-10-22,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811843,2018-03-10,9456000,2018-04-13,,정비필요품,수리비용과다
2020-01-23,2020-01-30,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811845,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2022-12-12,2022-12-19,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811846,2018-03-10,9456000,2018-04-13,,중고품,구형화
2025-07-03,2025-07-10,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811847,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2023-12-05,2023-12-12,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811850,2018-03-10,9456000,2018-04-13,,중고품,구형화
2019-09-02,2019-09-09,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811853,2018-03-10,9456000,2018-04-13,,중고품,구형화
2023-05-02,2023-05-09,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811856,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2026-04-29,2026-05-06,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811857,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2019-12-26,2020-01-02,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811859,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2025-03-21,2025-03-28,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811861,2018-03-10,9456000,2018-04-13,,정비필요품,수리비용과다
2021-05-28,2021-06-04,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811863,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2019-07-06,2019-07-13,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811864,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2024-01-12,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811865,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2023-11-29,2023-12-06,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811866,2018-03-10,9456000,2018-04-13,,정비필요품,수리비용과다
2021-07-02,2021-07-09,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811867,2018-03-10,9456000,2018-04-13,,중고품,구형화
2023-12-22,2023-12-29,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811870,2018-03-10,9456000,2018-04-13,,중고품,구형화
2023-09-18,2023-09-25,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811871,2018-03-10,9456000,2018-04-13,,폐품,내구연한 경과
2019-10-28,2019-11-04,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811872,2018-03-10,9456000,2018-04-13,,중고품,구형화
2022-08-09,,hyl0610,황팀장,반려,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201811876,2018-03-10,9456000,2018-04-13,,중고품,구형화
2024-06-21,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202211879,2022-02-14,87000,2022-02-19,,폐품,내구연한 경과
2025-11-10,,hyl0610,황팀장,반려,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202211880,2022-02-14,87000,2022-02-19,,중고품,구형화
2026-05-06,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202011893,2020-12-21,9783000,2020-12-25,,정비필요품,수리비용과다
2026-02-20,,hyl0610,황팀장,반려,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202011894,2020-12-21,9783000,2020-12-25,,정비필요품,수리비용과다
2024-09-21,2024-09-28,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201911896,2019-12-30,5847000,2020-01-04,,신품,활용부서 부재
2023-06-04,2023-06-11,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201911898,2019-12-30,5847000,2020-01-04,,정비필요품,수리비용과다
2021-09-24,2021-10-01,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201911899,2019-12-30,5847000,2020-01-04,,정비필요품,수리비용과다
2025-11-01,2025-11-08,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201911900,2019-12-30,5847000,2020-01-04,,중고품,활용부서부재
2019-03-20,2019-03-27,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201711917,2017-01-27,7485000,2017-01-29,,정비필요품,수리비용과다
2020-06-06,,hyl0610,황팀장,반려,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201711918,2017-01-27,7485000,2017-01-29,,중고품,구형화
2021-04-04,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201711919,2017-01-27,7485000,2017-01-29,,정비필요품,수리비용과다
2020-01-09,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201711920,2017-01-27,7485000,2017-01-29,,폐품,내구연한 경과
2022-10-19,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201811923,2018-11-11,339000,2018-11-18,,중고품,구형화
2024-07-22,2024-07-29,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201811926,2018-11-11,339000,2018-11-18,,중고품,구형화
2025-05-03,2025-05-10,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201811928,2018-11-11,339000,2018-11-18,,중고품,활용부서부재
2026-03-14,2026-03-21,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201811929,2018-11-11,339000,2018-11-18,,중고품,구형화
2024-07-05,2024-07-12,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201811930,2018-11-11,339000,2018-11-18,,정비필요품,수리비용과다
2023-11-04,2023-11-11,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202111940,2021-06-28,3679000,2021-08-26,,폐품,내구연한 경과
2019-10-26,2019-11-02,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201611957,2016-12-13,263000,2017-01-14,,폐품,내구연한 경과
2024-05-01,2024-05-08,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201611958,2016-12-13,263000,2017-01-14,,중고품,활용부서부재
2026-01-19,2026-01-26,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201611960,2016-12-13,263000,2017-01-14,,중고품,활용부서부재
2023-03-22,2023-03-29,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202011974,2020-12-29,625000,2021-02-01,,중고품,구형화
2024-05-09,,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202011975,2020-12-29,625000,2021-02-01,,폐품,내구연한 경과
2019-02-25,2019-03-04,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201511978,2015-09-21,8644000,2015-09-27,,중고품,구형화
2024-12-25,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202311992,2023-01-01,710000,2023-01-04,,정비필요품,수리비용과다
2026-03-11,2026-03-18,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202311997,2023-01-03,6960000,2023-01-05,,중고품,구형화
2026-01-18,,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202312000,2023-01-03,6960000,2023-01-05,,중고품,구형화
2025-11-10,,hyl0610,황팀장,반려,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202212007,2022-12-09,4112000,2022-12-12,,정비필요품,수리비용과다
2025-01-03,,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201712015,2017-11-16,1009000,2017-12-27,,중고품,구형화
2024-08-31,2024-09-07,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202012020,2020-03-20,13103000,2020-05-11,,폐품,내구연한 경과
2024-08-09,2024-08-16,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202012021,2020-03-20,13103000,2020-05-11,,정비필요품,수리비용과다
2025-02-11,2025-02-18,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201612023,2016-08-10,222000,2016-08-13,,정비필요품,수리비용과다
2018-12-16,2018-12-23,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201612025,2016-08-10,222000,2016-08-13,,폐품,내구연한 경과
2022-03-12,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202012027,2020-06-05,3696000,2020-06-07,,중고품,구형화
2024-06-04,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202012028,2020-06-05,3696000,2020-06-07,,폐품,내구연한 경과
2025-08-09,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202012030,2020-06-05,3696000,2020-06-07,,정비필요품,수리비용과다
2024-09-27,2024-10-04,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202012036,2020-06-05,3696000,2020-06-07,,폐품,내구연한 경과
2024-01-14,,hyl0610,황팀장,반려,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201912046,2019-05-14,374000,2019-05-18,,폐품,내구연한 경과
2021-03-31,,hyl0610,황팀장,반려,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201812052,2018-02-21,17611000,2018-02-25,,폐품,내구연한 경과
2024-10-16,2024-10-23,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201812053,2018-02-21,17611000,2018-02-25,,폐품,내구연한 경과
2020-07-18,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201812055,2018-02-21,17611000,2018-02-25,,폐품,내구연한 경과
2024-07-21,2024-07-28,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201812057,2018-02-21,17611000,2018-02-25,,중고품,구형화
2025-11-24,2025-12-01,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201712059,2017-05-31,11077000,2017-06-30,,중고품,구형화
2024-07-02,2024-07-09,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201712061,2017-05-31,11077000,2017-06-30,,정비필요품,수리비용과다
