G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-04-30,678000,2019-06-05,공학대학RC행정팀(ERICA),취득,8,1,확정,기증,C352,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2022-10-02,4812000,2022-11-07,경상대학RC행정팀(ERICA),취득,8,8,확정,자체구입,C364,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-04,4908000,2019-10-11,경상대학RC행정팀(ERICA),취득,8,7,확정,자체구입,C364,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2022-01-16,13850000,2022-02-23,경상대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C364,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2025-10-02,6700000,,경상대학RC행정팀(ERICA),취득,10,35,대기,자체구입,C364,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2019-08-26,8585000,2019-08-29,학생지원팀(ERICA),취득,10,39,확정,자체구입,A320,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2015-07-06,786000,2015-07-12,공학대학RC행정팀(ERICA),취득,10,4,확정,자체구입,C352,
4322260926066170,"라우터, Netgear, (US)PR60X",2019-04-26,2484000,2019-04-27,경상대학RC행정팀(ERICA),취득,6,5,확정,자체구입,C364,Dolorum deserunt officia ea.
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2023-11-11,7382000,2024-01-08,경상대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C364,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2017-09-29,208000,2017-10-04,공학대학RC행정팀(ERICA),취득,10,1,확정,자체구입,C352,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2023-07-27,3325000,2023-08-29,소프트웨어융합대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C354,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2020-06-16,542000,2020-08-09,공학대학RC행정팀(ERICA),취득,10,3,확정,자체구입,C352,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-12-30,784000,,경상대학RC행정팀(ERICA),취득,6,1,대기,자체구입,C364,Eius consequatur voluptas quia voluptates.
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-05-03,2582000,2018-05-07,공학대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C352,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2020-07-29,10181000,2020-09-09,경상대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C364,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2021-09-06,617000,2021-10-20,시설팀(ERICA),취득,5,7,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-02-10,908000,2019-04-01,시설팀(ERICA),취득,6,1,확정,자체구입,A351,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-01-26,527000,,시설팀(ERICA),취득,6,1,대기,자체구입,A351,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2020-08-30,306000,2020-09-05,시설팀(ERICA),취득,4,8,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2020-09-06,1805000,2020-09-12,소프트웨어융합대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C354,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2021-04-16,9200000,2021-04-21,시설팀(ERICA),취득,6,10,확정,자체구입,A351,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2023-01-06,589000,2023-02-13,학생지원팀(ERICA),취득,10,3,확정,자체구입,A320,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2024-01-21,7501000,2024-03-06,공학대학RC행정팀(ERICA),취득,10,10,확정,자체구입,C352,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2018-08-05,10164000,2018-08-12,공학대학RC행정팀(ERICA),취득,10,47,확정,자체구입,C352,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2016-01-17,10349000,2016-01-21,글로벌문화통상대학RC행정팀(ERICA),취득,6,6,확정,자체구입,C360,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2025-12-26,468000,2025-12-27,소프트웨어융합대학RC행정팀(ERICA),취득,5,8,확정,기증,C354,Dolores repellat iure molestiae.
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-07-28,6858000,2020-09-09,경상대학RC행정팀(ERICA),취득,6,10,확정,자체구입,C364,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2026-01-06,8668000,,공학대학RC행정팀(ERICA),취득,10,38,대기,자체구입,C352,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-11-13,2547000,2025-12-26,학생지원팀(ERICA),취득,8,4,확정,자체구입,A320,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2019-08-12,377000,2019-08-19,소프트웨어융합대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C354,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2018-05-12,11842000,2018-06-30,학생지원팀(ERICA),취득,5,9,확정,자체구입,A320,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-11-13,1936000,2020-12-18,글로벌문화통상대학RC행정팀(ERICA),취득,8,3,확정,자체구입,C360,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2017-10-03,8089000,2017-11-29,소프트웨어융합대학RC행정팀(ERICA),취득,10,46,확정,자체구입,C354,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2017-02-05,1283000,2017-02-12,경상대학RC행정팀(ERICA),취득,10,7,확정,자체구입,C364,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2015-03-26,6941000,2015-04-02,시설팀(ERICA),취득,10,33,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2025-09-22,6672000,2025-09-24,경상대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C364,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-07-13,4155000,2020-09-06,시설팀(ERICA),취득,8,7,확정,자체구입,A351,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2024-04-04,12076000,2024-04-07,공학대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C352,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2019-10-14,18632000,2019-11-28,학생지원팀(ERICA),취득,7,6,확정,자체구입,A320,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2019-08-26,11615000,2019-10-07,소프트웨어융합대학RC행정팀(ERICA),취득,10,49,확정,자체구입,C354,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2018-08-25,5239000,2018-08-27,시설팀(ERICA),취득,5,4,확정,자체구입,A351,Ipsa nobis laboriosam cupiditate occaecati doloremque.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-07-29,236000,,글로벌문화통상대학RC행정팀(ERICA),취득,5,1,대기,자체구입,C360,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2020-11-04,1707000,2020-11-11,글로벌문화통상대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C360,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-01-03,1314000,2024-01-06,학생지원팀(ERICA),취득,10,7,확정,자체구입,A320,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-05-19,3854000,2018-06-28,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-07-24,3147000,,시설팀(ERICA),취득,10,4,대기,자체구입,A351,Fugiat officiis labore deserunt dignissimos nulla explicabo.
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-07-16,2235000,2021-09-06,학생지원팀(ERICA),취득,10,13,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2023-01-02,15197000,2023-02-01,소프트웨어융합대학RC행정팀(ERICA),취득,7,5,확정,자체구입,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2015-08-18,1529000,2015-08-25,경상대학RC행정팀(ERICA),취득,10,2,확정,자체구입,C364,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2025-08-14,4595000,2025-10-09,경상대학RC행정팀(ERICA),취득,10,28,확정,자체구입,C364,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-05-11,5493000,2018-06-23,시설팀(ERICA),취득,6,8,확정,자체구입,A351,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2024-07-31,36000,2024-09-13,학생지원팀(ERICA),취득,4,1,확정,자체구입,A320,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2016-12-19,8868000,2017-01-29,학생지원팀(ERICA),취득,10,24,확정,자체구입,A320,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-11-23,1646000,2026-01-16,시설팀(ERICA),취득,5,5,확정,자체구입,A351,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-10-22,377000,2025-10-27,공학대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C352,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2019-12-31,56000,2020-01-04,경상대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C364,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2015-04-21,3788000,2015-06-01,학생지원팀(ERICA),취득,5,10,확정,자체구입,A320,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2020-03-24,544000,2020-04-30,경상대학RC행정팀(ERICA),취득,5,9,확정,자체구입,C364,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2016-10-05,7349000,2016-12-04,공학대학RC행정팀(ERICA),취득,10,9,확정,자체구입,C352,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2024-05-01,578000,2024-05-06,글로벌문화통상대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C360,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2022-07-31,1188000,2022-09-19,경상대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C364,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2024-04-04,7728000,2024-05-14,글로벌문화통상대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2026-01-06,2213000,,학생지원팀(ERICA),취득,5,2,대기,자체구입,A320,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2020-06-05,7923000,2020-06-07,학생지원팀(ERICA),취득,10,44,확정,자체구입,A320,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-07-21,1357000,2019-08-26,경상대학RC행정팀(ERICA),취득,5,6,확정,자체구입,C364,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2024-04-04,551000,2024-05-26,소프트웨어융합대학RC행정팀(ERICA),취득,5,6,확정,자체구입,C354,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-05-27,2721000,2021-07-25,글로벌문화통상대학RC행정팀(ERICA),취득,10,16,확정,자체구입,C360,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2016-07-17,5019000,2016-07-21,경상대학RC행정팀(ERICA),취득,8,8,확정,자체구입,C364,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-03-26,2060000,2025-03-28,소프트웨어융합대학RC행정팀(ERICA),취득,5,6,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-12-20,272000,2025-12-21,소프트웨어융합대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C354,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2017-06-22,4316000,2017-07-23,시설팀(ERICA),취득,10,23,확정,자체구입,A351,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-06-13,1198000,2025-07-23,글로벌문화통상대학RC행정팀(ERICA),취득,5,5,확정,기증,C360,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2015-07-31,865000,2015-08-05,글로벌문화통상대학RC행정팀(ERICA),취득,10,1,확정,자체구입,C360,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2023-04-15,2338000,2023-05-26,시설팀(ERICA),취득,5,7,확정,자체구입,A351,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2015-11-19,24422000,2015-11-24,글로벌문화통상대학RC행정팀(ERICA),취득,7,9,확정,자체구입,C360,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2021-04-26,6275000,2021-05-27,시설팀(ERICA),취득,7,2,확정,자체구입,A351,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2020-06-22,563000,2020-08-10,소프트웨어융합대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C354,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2015-12-07,29726000,2015-12-14,시설팀(ERICA),취득,7,10,확정,자체구입,A351,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-04,3298000,2022-11-29,공학대학RC행정팀(ERICA),취득,10,14,확정,자체구입,C352,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2019-11-26,3471000,2020-01-17,글로벌문화통상대학RC행정팀(ERICA),취득,10,4,확정,자체구입,C360,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2015-12-05,3104000,2016-01-30,경상대학RC행정팀(ERICA),취득,8,5,확정,자체구입,C364,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2017-05-29,805000,2017-06-03,글로벌문화통상대학RC행정팀(ERICA),취득,10,1,확정,자체구입,C360,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-07-24,1437000,2017-09-09,소프트웨어융합대학RC행정팀(ERICA),취득,5,6,확정,자체구입,C354,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2019-12-26,668000,2020-02-05,경상대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C364,Magnam officia similique culpa.
4322260926066170,"라우터, Netgear, (US)PR60X",2023-12-09,2419000,2023-12-14,시설팀(ERICA),취득,6,4,확정,자체구입,A351,
4322260926066170,"라우터, Netgear, (US)PR60X",2022-12-02,2295000,2022-12-09,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,Fugit quos sequi modi deserunt.
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2020-12-08,56000,2021-01-30,시설팀(ERICA),취득,5,1,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-21,3748000,2016-03-24,경상대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C364,
4322260926066170,"라우터, Netgear, (US)PR60X",2015-12-29,2380000,2016-02-06,공학대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C352,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-21,699000,2018-05-14,시설팀(ERICA),취득,5,3,확정,자체구입,A351,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2016-10-24,5951000,2016-10-28,소프트웨어융합대학RC행정팀(ERICA),취득,10,8,확정,자체구입,C354,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-04-11,27289000,,소프트웨어융합대학RC행정팀(ERICA),취득,7,9,대기,자체구입,C354,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2018-08-16,294000,2018-08-23,글로벌문화통상대학RC행정팀(ERICA),취득,4,7,확정,자체구입,C360,
4322260926066170,"라우터, Netgear, (US)PR60X",2019-12-05,5746000,2019-12-10,공학대학RC행정팀(ERICA),취득,6,10,확정,자체구입,C352,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-06-19,6828000,2015-08-04,소프트웨어융합대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C354,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2020-07-20,9851000,2020-07-26,학생지원팀(ERICA),취득,6,5,확정,자체구입,A320,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2023-02-27,244000,2023-04-01,학생지원팀(ERICA),취득,5,4,확정,자체구입,A320,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2020-11-05,2291000,2020-12-21,시설팀(ERICA),취득,5,6,확정,기증,A351,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2019-09-16,5623000,2019-09-22,시설팀(ERICA),취득,5,5,확정,자체구입,A351,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2015-06-07,207000,2015-07-21,경상대학RC행정팀(ERICA),취득,10,1,확정,자체구입,C364,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2025-01-16,174000,,경상대학RC행정팀(ERICA),취득,5,3,대기,자체구입,C364,
