물품고유번호,G2B목록명,물품분류명,운용부서코드,운용부서명,캠퍼스,취득일자,불용일자,처분방식,물품상태,불용사유,내용연수,취득금액,운용연차,잔여내용연수,부서가혹도,누적사용부하,고장임박도,가격민감도,장비중요도,리드타임등급,취득월,구매배치ID,구매배치수량,대량구매여부,동일배치자산수,동일배치운용연차평균,월평균사용시간,주당사용일수,공용장비여부,수업사용여부,사용강도지수,누적점검수리횟수,누적수리횟수,최근1년수리횟수,최근2년수리횟수,마지막수리후경과개월,누적수리비용,취득금액대비수리비율,최대장애심각도,교체권고횟수,취득학기구분,취득학기구분_Code,신학기준비월여부,예산집행월여부,방학기간여부,부서예산등급,부서예산등급_Code,부서교체성향,부서관리성향,G2B목록명_Code,물품분류명_Code,운용부서코드_Code,캠퍼스_Code,실제수명,학습데이터여부,데이터세트구분,서비스계수,실제잔여수명,예측잔여수명,(월별)고장예상수량,안전재고,(월별)필요수량,AI예측고장일,안전버퍼,권장발주일,예측실행일자
M201500708,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2015-09-07,2017-02-15,폐기,폐품,내구연한 경과(노후화),6,1000000,1.64,4.36,1.3,2.13,0.07,0.75,0.52,0,9,B2015000014,20,1,20,7.44,201,5,1,1,1.35,1,0,1,1,1.9,0,0.0,0,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,1.64,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201500709,노트북컴퓨터,노트북컴퓨터,C354,,ERICA,2015-09-07,2015-12-15,폐기,신품,활용부서부재,6,1000000,0.51,5.49,1.0,0.51,0.01,0.75,0.52,0,9,B2015000014,20,1,20,7.44,213,6,0,1,1.35,0,0,0,0,6.1,0,0.0,0,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201500710,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2015-09-07,2025-12-03,,,수리비용과다,6,1000000,10.44,-4.44,1.3,13.57,1.0,0.75,0.52,0,9,B2015000014,20,1,20,7.44,188,5,1,0,1.35,7,2,1,2,9.1,43000,0.043,1,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201500711,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2015-09-07,2025-05-16,,,노후화,6,1000000,10.44,-4.44,1.3,13.57,1.0,0.75,0.52,0,9,B2015000014,20,1,20,7.44,195,5,1,1,1.35,12,5,0,3,12.9,153000,0.153,2,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201500712,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2015-09-07,2026-02-01,,,수리비용과다,6,1000000,10.44,-4.44,1.3,13.57,1.0,0.75,0.52,0,9,B2015000014,20,1,20,7.44,131,5,0,1,1.35,12,9,1,1,11.4,338000,0.338,3,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201500713,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2015-09-07,2026-01-24,,,노후화,6,1000000,10.44,-4.44,1.3,13.57,1.0,0.75,0.52,0,9,B2015000014,20,1,20,7.44,179,6,1,1,1.35,9,5,1,2,7.7,140000,0.14,2,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100326,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2023-08-22,폐기,폐품,내용연수경과,6,1089000,2.2,3.8,1.3,2.86,0.13,0.75,0.52,0,11,B2021000015,20,1,20,3.63,123,5,0,1,1.342,1,1,1,1,8.8,91000,0.084,2,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.2,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100327,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2026-01-21,,,수리비용과다,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,147,5,0,1,1.35,3,2,1,1,2.9,122000,0.112,2,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100328,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2023-08-21,폐기,폐품,수리비용과다,6,1089000,2.16,3.84,1.3,2.81,0.13,0.75,0.52,0,11,B2021000015,20,1,20,3.63,196,6,0,1,1.35,3,3,3,3,1.1,58000,0.053,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.16,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100329,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2025-08-12,매각,폐품,노후화,6,1089000,4.16,1.84,1.3,5.41,0.48,0.75,0.52,0,11,B2021000015,20,1,20,3.63,186,4,1,0,1.35,3,2,0,1,18.2,161000,0.148,2,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,4.16,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202100330,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2024-02-03,폐기,폐품,노후화,6,1089000,2.97,3.03,1.3,3.86,0.25,0.75,0.52,0,11,B2021000015,20,1,20,3.63,182,6,0,1,1.35,3,0,1,1,11.6,0,0.0,0,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.97,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100331,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2025-12-11,폐기,폐품,내용연수경과,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,202,6,1,0,1.35,4,1,1,1,6.5,79000,0.073,2,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,4.23,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202100332,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2025-12-05,,,성능저하,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,131,5,1,1,1.35,3,1,2,3,6.2,20000,0.018,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100333,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2026-02-09,,,고장/파손,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,159,6,1,1,1.35,3,1,2,2,3.9,14000,0.013,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100334,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2025-08-23,폐기,폐품,성능저하,6,1089000,3.84,2.16,1.3,4.99,0.41,0.75,0.52,0,11,B2021000015,20,1,20,3.63,187,5,1,0,1.35,2,2,2,2,0.9,59000,0.054,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100335,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2025-02-06,,,수리비용과다,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,162,5,1,1,1.35,2,1,0,0,32.3,13000,0.012,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100336,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2024-08-23,폐기,폐품,내용연수경과,6,1089000,3.18,2.82,1.3,4.13,0.28,0.75,0.52,0,11,B2021000015,20,1,20,3.63,152,4,1,1,1.35,2,1,1,1,7.5,31000,0.028,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.18,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100337,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2024-08-27,폐기,폐품,노후화,6,1089000,3.21,2.79,1.3,4.17,0.29,0.75,0.52,0,11,B2021000015,20,1,20,3.63,135,6,1,0,1.35,1,0,0,1,23.4,0,0.0,0,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.21,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100338,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2024-12-12,폐기,폐품,고장/파손,6,1089000,3.38,2.62,1.3,4.39,0.32,0.75,0.52,0,11,B2021000015,20,1,20,3.63,143,4,1,1,1.35,1,0,0,0,24.3,0,0.0,0,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.38,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100339,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,,,,,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,212,6,0,1,1.35,3,1,1,1,5.1,23000,0.021,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100340,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2023-12-20,폐기,폐품,내용연수경과,6,1089000,2.48,3.52,1.3,3.22,0.17,0.75,0.52,0,11,B2021000015,20,1,20,3.63,156,4,0,1,1.35,1,1,0,1,13.4,28000,0.026,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.48,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100341,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2025-02-21,,,내용연수경과,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,166,4,1,0,1.35,2,1,0,0,35.3,14000,0.013,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100342,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2025-05-09,,,성능저하,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,136,5,1,1,1.35,2,1,0,1,16.7,99000,0.091,2,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100343,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2026-01-20,,,성능저하,6,1089000,4.23,1.77,1.3,5.5,0.5,0.75,0.52,0,11,B2021000015,20,1,20,3.63,157,6,0,1,1.35,4,4,3,3,1.0,154000,0.141,2,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100344,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2024-02-11,폐기,폐품,고장/파손,6,1089000,2.97,3.03,1.3,3.86,0.25,0.75,0.52,0,11,B2021000015,20,1,20,3.63,216,5,1,1,1.35,0,0,0,0,35.6,0,0.0,0,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.97,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100345,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-11-20,2025-02-23,폐기,폐품,고장/파손,6,1089000,3.92,2.08,1.3,5.1,0.43,0.75,0.52,0,11,B2021000015,20,1,20,3.63,156,5,1,1,1.35,4,1,2,3,5.2,17000,0.016,1,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.92,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M200800905,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2008-03-09,2010-08-16,폐기,폐품,노후화,6,1009000,2.99,3.01,1.3,3.89,0.25,0.75,0.52,0,3,B2008000016,3,0,3,2.12,126,5,0,1,1.35,3,1,2,2,6.4,11000,0.011,1,0,1학기,1,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.99,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200800906,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2008-03-09,2009-08-23,폐기,폐품,고장/파손,6,1009000,1.65,4.35,1.3,2.14,0.08,0.75,0.52,0,3,B2008000016,3,0,3,2.12,128,5,1,1,1.35,2,1,1,2,7.3,13000,0.013,1,0,1학기,1,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,1.65,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200800907,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2008-03-09,2009-03-17,폐기,폐품,내구연한 경과(노후화),6,1009000,1.72,4.28,1.3,2.24,0.08,0.75,0.52,0,3,B2008000016,3,0,3,2.12,207,4,1,0,1.35,4,4,2,4,6.1,63000,0.062,1,0,1학기,1,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,1.72,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201400489,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2014-09-22,2018-08-01,폐기,폐품,성능저하,6,1109000,4.4,1.6,1.3,5.72,0.54,0.76,0.53,0,9,B2014000017,3,0,3,3.47,158,4,0,1,1.35,2,1,1,1,7.0,28000,0.025,1,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,4.4,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201400490,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2014-09-22,2017-08-09,폐기,폐품,성능저하,6,1109000,3.45,2.55,1.3,4.49,0.33,0.76,0.53,0,9,B2014000017,3,0,3,3.47,217,5,1,0,1.35,2,2,0,2,12.1,51000,0.046,0,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.45,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201400491,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2014-09-22,2016-12-08,폐기,폐품,성능저하,6,1109000,2.55,3.45,1.3,3.32,0.18,0.76,0.53,0,9,B2014000017,3,0,3,3.47,148,6,1,0,1.35,3,1,1,3,10.5,82000,0.074,2,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.55,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M202100346,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-02-05,2024-08-14,폐기,폐품,수리비용과다,6,1104000,3.79,2.21,1.3,4.93,0.4,0.76,0.53,0,2,B2021000018,3,0,3,3.68,158,6,0,1,1.35,3,2,0,1,18.7,136000,0.123,2,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.79,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100347,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-02-05,2022-12-18,폐기,폐품,노후화,6,1104000,2.22,3.78,1.3,2.89,0.14,0.76,0.53,0,2,B2021000018,3,0,3,3.68,199,4,1,0,1.35,0,0,0,0,26.6,0,0.0,0,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.22,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100348,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2021-02-05,,,,,6,1104000,5.02,0.98,1.3,6.53,0.7,0.76,0.53,0,2,B2021000018,3,0,3,3.68,217,4,1,1,1.35,2,0,0,0,52.3,0,0.0,0,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200800908,노트북컴퓨터,노트북컴퓨터,C190,사회과학대학RC행정팀(서울),ERICA,2008-10-03,2025-05-13,,,고장/파손,6,1023000,17.37,-11.37,1.2,20.84,1.0,0.75,0.52,0,10,B2008000019,3,0,3,12.63,130,4,1,1,1.35,12,10,0,0,30.3,500000,0.489,2,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,7.198128149058678,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200800909,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2008-10-03,2011-08-02,폐기,폐품,고장/파손,6,1023000,3.14,2.86,1.3,4.08,0.27,0.75,0.52,0,10,B2008000019,3,0,3,12.63,140,4,1,1,1.35,3,3,2,2,7.1,149000,0.146,3,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.14,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200800910,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2008-10-03,2024-12-01,,,수리비용과다,6,1023000,17.37,-11.37,1.3,22.58,1.0,0.75,0.52,0,10,B2008000019,3,0,3,12.63,180,5,1,1,1.35,12,7,0,0,25.4,442000,0.432,3,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201500729,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2015-10-28,2025-03-30,,,고장/파손,6,1092000,10.3,-4.3,1.3,13.39,1.0,0.75,0.52,0,10,B2015000020,3,0,3,8.63,156,6,0,1,1.35,12,8,0,1,19.2,387000,0.354,3,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201500730,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2015-10-28,2020-08-01,폐기,폐품,노후화,6,1092000,5.3,0.7,1.3,6.89,0.78,0.75,0.52,0,10,B2015000020,3,0,3,8.63,149,5,0,1,1.35,4,4,0,1,18.0,143000,0.131,2,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,5.3,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201500731,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2015-10-28,2024-12-18,,,고장/파손,6,1092000,10.3,-4.3,1.3,13.39,1.0,0.75,0.52,0,10,B2015000020,3,0,3,8.63,204,4,1,1,1.35,9,6,0,0,24.7,267000,0.245,3,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202300391,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2023-05-01,2026-02-04,폐기,폐품,노후화,6,1093000,2.78,3.22,1.3,3.61,0.21,0.75,0.52,0,5,B2023000021,3,0,3,2.75,202,4,0,0,1.35,2,2,1,2,2.3,111000,0.102,2,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.78,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202300392,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2023-05-01,2025-09-07,폐기,폐품,노후화,6,1093000,2.68,3.32,1.3,3.48,0.2,0.75,0.52,0,5,B2023000021,3,0,3,2.75,129,4,1,1,1.35,1,0,0,0,26.7,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.68,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202300393,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2023-05-01,2025-12-19,도난,폐품,노후화,6,1093000,2.78,3.22,1.3,3.61,0.21,0.75,0.52,0,5,B2023000021,3,0,3,2.75,215,6,0,1,1.35,2,2,0,1,18.8,93000,0.085,3,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200600737,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2006-09-04,2009-10-11,폐기,폐품,내용연수경과,6,1060000,3.41,2.59,1.3,4.43,0.32,0.75,0.52,0,9,B2006000022,3,0,3,2.78,179,6,1,1,1.35,2,2,0,1,15.5,30000,0.028,1,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.41,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200600738,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2006-09-04,2008-08-28,폐기,폐품,노후화,6,1060000,2.44,3.56,1.3,3.17,0.17,0.75,0.52,0,9,B2006000022,3,0,3,2.78,154,6,1,1,1.35,2,2,0,2,17.4,131000,0.124,2,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.44,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200600739,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2006-09-04,2008-08-23,폐기,폐품,노후화,6,1060000,2.49,3.51,1.3,3.24,0.17,0.75,0.52,0,9,B2006000022,3,0,3,2.78,196,4,0,0,1.35,1,1,0,0,24.7,23000,0.022,1,0,2학기,3,1,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.49,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201300498,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2013-01-18,2015-02-16,멸실,폐품,고장/파손,6,1066000,2.7,3.3,1.3,3.51,0.2,0.75,0.52,0,1,B2013000023,3,0,3,2.41,197,5,1,1,1.35,4,2,2,3,3.7,42000,0.039,1,0,겨울,0,0,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.7,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201300499,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2013-01-18,2015-02-22,폐기,폐품,노후화,6,1066000,2.75,3.25,1.3,3.58,0.21,0.75,0.52,0,1,B2013000023,3,0,3,2.41,206,6,1,1,1.35,2,2,2,2,4.7,39000,0.037,1,0,겨울,0,0,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.75,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201300500,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2013-01-18,2014-08-29,폐기,폐품,내용연수경과,6,1066000,1.78,4.22,1.3,2.31,0.09,0.75,0.52,0,1,B2013000023,3,0,3,2.41,217,6,0,1,1.35,1,1,1,1,11.6,19000,0.018,1,0,겨울,0,0,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,1.78,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M202000524,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2020-01-09,2025-07-23,,,노후화,6,1080000,6.09,-0.09,1.3,7.92,1.0,0.75,0.52,0,1,B2020000024,3,0,3,5.44,217,4,1,1,1.35,9,7,0,4,17.1,300000,0.278,2,0,겨울,0,0,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
