물품고유번호,Start_Date,End_Date,Is_Current,운용상태,사유,관리자
M200806982,2008-09-02,2021-01-24,False,운용,신규운용 승인 및 사용 시작,박대리
M200806982,2021-01-25,2021-03-30,False,불용,고장/파손,황팀장
M200806982,2021-03-31,2099-12-31,True,처분,폐기 완료,황팀장
M200806983,2008-08-24,2008-09-05,False,취득,신규 취득,박대리
M200806983,2008-09-06,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807004,2008-09-16,2008-10-09,False,취득,신규 취득,박대리
M200807004,2008-10-10,2019-10-04,False,운용,신규운용 승인 및 사용 시작,박대리
M200807004,2019-10-05,2019-12-05,False,불용,고장/파손,황팀장
M200807004,2019-12-06,2099-12-31,True,처분,폐기 완료,황팀장
M200807005,2008-09-16,2008-09-26,False,취득,신규 취득,박대리
M200807005,2008-09-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807006,2008-09-16,2008-09-27,False,취득,신규 취득,박대리
M200807006,2008-09-28,2025-02-13,False,운용,신규운용 승인 및 사용 시작,박대리
M200807006,2025-02-14,2025-05-10,False,불용,고장/파손,황팀장
M200807006,2025-05-11,2099-12-31,True,처분,폐기 완료,황팀장
M200807007,2008-09-16,2008-10-03,False,취득,신규 취득,박대리
M200807007,2008-10-04,2009-08-06,False,운용,신규운용 승인 및 사용 시작,박대리
M200807007,2009-08-07,2009-09-09,False,반납,사업종료,박대리
M200807007,2009-09-10,2009-11-10,False,불용,활용부서부재,황팀장
M200807007,2009-11-11,2099-12-31,True,처분,매각 완료,황팀장
M200807008,2008-09-16,2008-10-03,False,취득,신규 취득,박대리
M200807008,2008-10-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807009,2008-09-16,2008-09-28,False,취득,신규 취득,박대리
M200807009,2008-09-29,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807010,2008-09-16,2008-09-23,False,취득,신규 취득,박대리
M200807010,2008-09-24,2023-07-18,False,운용,신규운용 승인 및 사용 시작,박대리
M200807010,2023-07-19,2023-09-29,False,불용,고장/파손,황팀장
M200807010,2023-09-30,2099-12-31,True,처분,폐기 완료,황팀장
M200807011,2008-09-16,2008-09-30,False,취득,신규 취득,박대리
M200807011,2008-10-01,2021-08-29,False,운용,신규운용 승인 및 사용 시작,박대리
M200807011,2021-08-30,2021-12-08,False,불용,노후화(성능저하),황팀장
M200807011,2021-12-09,2099-12-31,True,처분,폐기 완료,황팀장
M200807012,2008-09-16,2008-09-27,False,취득,신규 취득,박대리
M200807012,2008-09-28,2020-04-24,False,운용,신규운용 승인 및 사용 시작,박대리
M200807012,2020-04-25,2099-12-31,True,불용,고장/파손,황팀장
M200807013,2008-09-16,2008-10-06,False,취득,신규 취득,박대리
M200807013,2008-10-07,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807014,2008-09-16,2008-10-09,False,취득,신규 취득,박대리
M200807014,2008-10-10,2024-06-25,False,운용,신규운용 승인 및 사용 시작,박대리
M200807014,2024-06-26,2024-08-04,False,불용,고장/파손,황팀장
M200807014,2024-08-05,2099-12-31,True,처분,폐기 완료,황팀장
M200807015,2008-09-16,2008-09-19,False,취득,신규 취득,박대리
M200807015,2008-09-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807016,2008-09-16,2008-10-07,False,취득,신규 취득,박대리
M200807016,2008-10-08,2019-10-16,False,운용,신규운용 승인 및 사용 시작,박대리
M200807016,2019-10-17,2020-01-03,False,불용,고장/파손,황팀장
M200807016,2020-01-04,2099-12-31,True,처분,폐기 완료,황팀장
M200807017,2008-09-16,2008-10-12,False,취득,신규 취득,박대리
M200807017,2008-10-13,2021-01-09,False,운용,신규운용 승인 및 사용 시작,박대리
M200807017,2021-01-10,2021-04-18,False,불용,고장/파손,황팀장
M200807017,2021-04-19,2099-12-31,True,처분,폐기 완료,황팀장
M200807018,2008-09-16,2008-09-26,False,취득,신규 취득,박대리
M200807018,2008-09-27,2019-09-25,False,운용,신규운용 승인 및 사용 시작,박대리
M200807018,2019-09-26,2019-11-26,False,불용,노후화(성능저하),황팀장
M200807018,2019-11-27,2099-12-31,True,처분,폐기 완료,황팀장
M200807019,2008-09-16,2008-10-01,False,취득,신규 취득,박대리
M200807019,2008-10-02,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807036,2008-04-22,2008-05-07,False,취득,신규 취득,박대리
M200807036,2008-05-08,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807037,2008-04-22,2008-05-02,False,취득,신규 취득,박대리
M200807037,2008-05-03,2025-01-04,False,운용,신규운용 승인 및 사용 시작,박대리
M200807037,2025-01-05,2025-02-11,False,불용,고장/파손,황팀장
M200807037,2025-02-12,2099-12-31,True,처분,폐기 완료,황팀장
M200807040,2008-06-17,2008-06-29,False,취득,신규 취득,박대리
M200807040,2008-06-30,2017-01-13,False,운용,신규운용 승인 및 사용 시작,박대리
M200807040,2017-01-14,2099-12-31,True,불용,수리비용과다,황팀장
M200807041,2008-06-17,2008-07-03,False,취득,신규 취득,박대리
M200807041,2008-07-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807048,2008-09-10,2008-09-25,False,취득,신규 취득,박대리
M200807048,2008-09-26,2017-06-11,False,운용,신규운용 승인 및 사용 시작,박대리
M200807048,2017-06-12,2017-08-28,False,불용,수리비용과다,황팀장
M200807048,2017-08-29,2099-12-31,True,처분,폐기 완료,황팀장
M200807050,2008-10-30,2008-11-19,False,취득,신규 취득,박대리
M200807050,2008-11-20,2021-06-21,False,운용,신규운용 승인 및 사용 시작,박대리
M200807050,2021-06-22,2099-12-31,True,불용,노후화(성능저하),황팀장
M200807051,2008-10-30,2008-11-15,False,취득,신규 취득,박대리
M200807051,2008-11-16,2020-12-16,False,운용,신규운용 승인 및 사용 시작,박대리
M200807051,2020-12-17,2021-03-23,False,불용,노후화(성능저하),황팀장
M200807051,2021-03-24,2099-12-31,True,처분,폐기 완료,황팀장
M200807052,2008-10-30,2008-11-11,False,취득,신규 취득,박대리
M200807052,2008-11-12,2021-03-08,False,운용,신규운용 승인 및 사용 시작,박대리
M200807052,2021-03-09,2021-06-09,False,불용,고장/파손,황팀장
M200807052,2021-06-10,2099-12-31,True,처분,폐기 완료,황팀장
M200807053,2008-10-30,2008-11-19,False,취득,신규 취득,박대리
M200807053,2008-11-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807054,2008-10-30,2008-11-03,False,취득,신규 취득,박대리
M200807054,2008-11-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807055,2008-10-30,2008-11-23,False,취득,신규 취득,박대리
M200807055,2008-11-24,2018-01-12,False,운용,신규운용 승인 및 사용 시작,박대리
M200807055,2018-01-13,2018-04-01,False,불용,수리비용과다,황팀장
M200807055,2018-04-02,2099-12-31,True,처분,폐기 완료,황팀장
M200807056,2008-10-30,2008-11-21,False,취득,신규 취득,박대리
M200807056,2008-11-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807057,2008-10-30,2008-11-10,False,취득,신규 취득,박대리
M200807057,2008-11-11,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807058,2008-10-30,2008-11-26,False,취득,신규 취득,박대리
M200807058,2008-11-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807059,2008-10-30,2008-11-10,False,취득,신규 취득,박대리
M200807059,2008-11-11,2021-06-24,False,운용,신규운용 승인 및 사용 시작,박대리
M200807059,2021-06-25,2021-07-29,False,불용,노후화(성능저하),황팀장
M200807059,2021-07-30,2099-12-31,True,처분,폐기 완료,황팀장
M200807060,2008-10-30,2008-11-15,False,취득,신규 취득,박대리
M200807060,2008-11-16,2020-04-21,False,운용,신규운용 승인 및 사용 시작,박대리
M200807060,2020-04-22,2020-06-22,False,불용,수리비용과다,황팀장
M200807060,2020-06-23,2099-12-31,True,처분,폐기 완료,황팀장
M200807061,2008-10-30,2008-11-20,False,취득,신규 취득,박대리
M200807061,2008-11-21,2018-03-04,False,운용,신규운용 승인 및 사용 시작,박대리
M200807061,2018-03-05,2018-04-13,False,불용,수리비용과다,황팀장
M200807061,2018-04-14,2099-12-31,True,처분,폐기 완료,황팀장
M200807062,2008-10-30,2008-11-23,False,취득,신규 취득,박대리
M200807062,2008-11-24,2020-09-06,False,운용,신규운용 승인 및 사용 시작,박대리
M200807062,2020-09-07,2020-11-12,False,불용,노후화(성능저하),황팀장
M200807062,2020-11-13,2099-12-31,True,처분,폐기 완료,황팀장
M200807063,2008-10-30,2008-11-14,False,취득,신규 취득,박대리
M200807063,2008-11-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807064,2008-10-30,2008-11-15,False,취득,신규 취득,박대리
M200807064,2008-11-16,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807086,2008-09-22,2008-10-09,False,취득,신규 취득,박대리
M200807086,2008-10-10,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807149,2008-08-20,2008-09-03,False,취득,신규 취득,박대리
M200807149,2008-09-04,2017-05-08,False,운용,신규운용 승인 및 사용 시작,박대리
M200807149,2017-05-09,2017-08-01,False,불용,고장/파손,황팀장
M200807149,2017-08-02,2099-12-31,True,처분,폐기 완료,황팀장
M200807184,2008-06-06,2008-06-16,False,취득,신규 취득,박대리
M200807184,2008-06-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807185,2008-06-06,2008-06-19,False,취득,신규 취득,박대리
M200807185,2008-06-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807186,2008-06-06,2008-06-19,False,취득,신규 취득,박대리
M200807186,2008-06-20,2022-01-10,False,운용,신규운용 승인 및 사용 시작,박대리
M200807186,2022-01-11,2022-03-09,False,불용,노후화(성능저하),황팀장
M200807186,2022-03-10,2099-12-31,True,처분,폐기 완료,황팀장
M200807231,2008-12-03,2008-12-14,False,취득,신규 취득,박대리
M200807231,2008-12-15,2016-01-03,False,운용,신규운용 승인 및 사용 시작,박대리
M200807231,2016-01-04,2016-04-06,False,불용,고장/파손,황팀장
M200807231,2016-04-07,2099-12-31,True,처분,폐기 완료,황팀장
M200807232,2008-12-03,2099-12-31,True,취득,신규 취득,박대리
M200807313,2008-07-02,2008-07-07,False,취득,신규 취득,박대리
M200807313,2008-07-08,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807317,2008-12-26,2009-01-14,False,취득,신규 취득,박대리
M200807317,2009-01-15,2013-10-23,False,운용,신규운용 승인 및 사용 시작,박대리
M200807317,2013-10-24,2013-12-06,False,불용,고장/파손,황팀장
M200807317,2013-12-07,2099-12-31,True,처분,폐기 완료,황팀장
M200807321,2008-07-23,2008-08-02,False,취득,신규 취득,박대리
M200807321,2008-08-03,2016-09-22,False,운용,신규운용 승인 및 사용 시작,박대리
M200807321,2016-09-23,2016-11-11,False,불용,고장/파손,황팀장
M200807321,2016-11-12,2099-12-31,True,처분,폐기 완료,황팀장
M200807326,2008-11-03,2099-12-31,True,취득,신규 취득,박대리
M200807396,2008-08-03,2008-08-22,False,취득,신규 취득,박대리
M200807396,2008-08-23,2011-12-18,False,운용,신규운용 승인 및 사용 시작,박대리
M200807396,2011-12-19,2012-01-20,False,불용,수리비용과다,황팀장
M200807396,2012-01-21,2099-12-31,True,처분,폐기 완료,황팀장
M200807397,2008-08-03,2008-08-25,False,취득,신규 취득,박대리
M200807397,2008-08-26,2014-07-11,False,운용,신규운용 승인 및 사용 시작,박대리
M200807397,2014-07-12,2014-09-29,False,불용,고장/파손,황팀장
M200807397,2014-09-30,2099-12-31,True,처분,폐기 완료,황팀장
M200807398,2008-08-03,2008-08-19,False,취득,신규 취득,박대리
M200807398,2008-08-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807399,2008-08-03,2008-08-24,False,취득,신규 취득,박대리
M200807399,2008-08-25,2012-05-04,False,운용,신규운용 승인 및 사용 시작,박대리
M200807399,2012-05-05,2099-12-31,True,불용,고장/파손,황팀장
M200807400,2008-08-03,2008-08-23,False,취득,신규 취득,박대리
M200807400,2008-08-24,2012-09-15,False,운용,신규운용 승인 및 사용 시작,박대리
M200807400,2012-09-16,2012-10-31,False,불용,수리비용과다,황팀장
M200807400,2012-11-01,2099-12-31,True,처분,매각 완료,황팀장
M200807401,2008-08-03,2008-08-12,False,취득,신규 취득,박대리
M200807401,2008-08-13,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807402,2008-08-03,2008-08-25,False,취득,신규 취득,박대리
M200807402,2008-08-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807403,2008-08-03,2008-08-21,False,취득,신규 취득,박대리
M200807403,2008-08-22,2013-08-01,False,운용,신규운용 승인 및 사용 시작,박대리
M200807403,2013-08-02,2013-11-04,False,불용,고장/파손,황팀장
M200807403,2013-11-05,2099-12-31,True,처분,폐기 완료,황팀장
M200807404,2008-08-03,2008-08-14,False,취득,신규 취득,박대리
M200807404,2008-08-15,2012-07-08,False,운용,신규운용 승인 및 사용 시작,박대리
M200807404,2012-07-09,2012-08-26,False,불용,수리비용과다,황팀장
M200807404,2012-08-27,2099-12-31,True,처분,폐기 완료,황팀장
M200807405,2008-08-03,2008-08-14,False,취득,신규 취득,박대리
M200807405,2008-08-15,2012-08-22,False,운용,신규운용 승인 및 사용 시작,박대리
M200807405,2012-08-23,2012-09-28,False,불용,수리비용과다,황팀장
M200807405,2012-09-29,2099-12-31,True,처분,폐기 완료,황팀장
M200807406,2008-08-03,2008-08-15,False,취득,신규 취득,박대리
M200807406,2008-08-16,2011-03-31,False,운용,신규운용 승인 및 사용 시작,박대리
M200807406,2011-04-01,2011-07-02,False,불용,수리비용과다,황팀장
M200807406,2011-07-03,2099-12-31,True,처분,폐기 완료,황팀장
M200807407,2008-08-03,2008-08-11,False,취득,신규 취득,박대리
M200807407,2008-08-12,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807408,2008-08-03,2008-08-30,False,취득,신규 취득,박대리
M200807408,2008-08-31,2012-04-12,False,운용,신규운용 승인 및 사용 시작,박대리
M200807408,2012-04-13,2012-06-13,False,불용,노후화(성능저하),황팀장
M200807408,2012-06-14,2099-12-31,True,처분,폐기 완료,황팀장
M200807409,2008-08-03,2008-08-25,False,취득,신규 취득,박대리
M200807409,2008-08-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807410,2008-08-03,2008-08-14,False,취득,신규 취득,박대리
M200807410,2008-08-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807411,2008-08-03,2008-08-22,False,취득,신규 취득,박대리
M200807411,2008-08-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M200807412,2008-08-03,2008-08-22,False,취득,신규 취득,박대리
M200807412,2008-08-23,2013-03-13,False,운용,신규운용 승인 및 사용 시작,박대리
M200807412,2013-03-14,2013-05-04,False,불용,노후화(성능저하),황팀장
M200807412,2013-05-05,2099-12-31,True,처분,폐기 완료,황팀장
M200807558,2008-11-29,2008-12-10,False,취득,신규 취득,박대리
M200807558,2008-12-11,2013-01-06,False,운용,신규운용 승인 및 사용 시작,박대리
M200807558,2013-01-07,2013-03-25,False,불용,수리비용과다,황팀장
M200807558,2013-03-26,2099-12-31,True,처분,폐기 완료,황팀장
M200807576,2008-10-01,2008-10-23,False,취득,신규 취득,박대리
M200807576,2008-10-24,2012-12-01,False,운용,신규운용 승인 및 사용 시작,박대리
M200807576,2012-12-02,2013-01-21,False,불용,고장/파손,황팀장
M200807576,2013-01-22,2099-12-31,True,처분,폐기 완료,황팀장
M200807769,2008-08-12,2008-08-25,False,취득,신규 취득,박대리
M200807769,2008-08-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
