G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201811856,2018-06-03,262000,매각,폐품,내구연한 경과,2018-07-13,2025-05-11,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201811858,2018-06-03,262000,매각,폐품,내구연한 경과,2018-07-13,2023-02-01,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201811861,2018-06-03,262000,매각,폐품,내구연한 경과,2018-07-13,2021-12-27,4
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201511868,2015-03-10,2650000,매각,폐품,내구연한 경과,2015-04-20,2024-10-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201511872,2015-03-10,2650000,매각,폐품,내구연한 경과,2015-04-20,2020-05-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911887,2019-05-22,1909000,매각,중고품,구형화,2019-05-27,2024-11-09,10
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201511899,2015-04-10,2871000,매각,폐품,내구연한 경과,2015-05-25,2024-04-04,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201511901,2015-04-10,2871000,매각,정비필요품,수리비용과다,2015-05-25,2020-06-22,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201511906,2015-04-10,2871000,매각,중고품,활용부서부재,2015-05-25,2024-05-01,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201511907,2015-04-10,2871000,매각,정비필요품,수리비용과다,2015-05-25,2024-02-06,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202211925,2022-01-12,8656000,매각,정비필요품,수리비용과다,2022-01-13,2024-12-09,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011926,2020-09-18,6899000,매각,폐품,내구연한 경과,2020-10-21,2023-11-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011927,2020-09-18,6899000,매각,폐품,내구연한 경과,2020-10-21,2023-06-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011931,2020-09-18,6899000,폐기,중고품,구형화,2020-10-21,2024-07-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011933,2020-09-18,6899000,멸실,정비필요품,수리비용과다,2020-10-21,2024-06-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011935,2020-09-18,6899000,폐기,중고품,구형화,2020-10-21,2022-03-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011940,2020-09-18,6899000,매각,중고품,활용부서부재,2020-10-21,2024-08-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011951,2020-09-18,6899000,도난,폐품,내구연한 경과,2020-10-21,2023-06-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011954,2020-09-18,6899000,매각,중고품,활용부서부재,2020-10-21,2023-02-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011955,2020-09-18,6899000,매각,폐품,내구연한 경과,2020-10-21,2025-11-20,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011956,2020-09-18,6899000,매각,정비필요품,수리비용과다,2020-10-21,2023-05-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011957,2020-09-18,6899000,매각,폐품,내구연한 경과,2020-10-21,2023-10-30,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011958,2020-09-18,6899000,매각,정비필요품,수리비용과다,2020-10-21,2023-09-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202011960,2020-09-18,6899000,매각,폐품,내구연한 경과,2020-10-21,2022-06-08,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611974,2016-10-03,10855000,매각,중고품,구형화,2016-10-08,2018-02-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611975,2016-10-03,10855000,매각,정비필요품,수리비용과다,2016-10-08,2020-12-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611977,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2019-10-24,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611979,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2022-02-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611982,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2018-10-30,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611985,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2020-01-01,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611986,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2025-08-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611988,2016-10-03,10855000,매각,중고품,활용부서부재,2016-10-08,2021-05-17,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611990,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2018-03-14,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611992,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2022-12-29,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611994,2016-10-03,10855000,매각,중고품,활용부서부재,2016-10-08,2024-08-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611995,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2018-10-04,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201611997,2016-10-03,10855000,매각,신품,활용부서부재,2016-10-08,2025-12-05,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612000,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2024-01-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612002,2016-10-03,10855000,매각,중고품,활용부서부재,2016-10-08,2020-02-26,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612007,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2024-10-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612009,2016-10-03,10855000,매각,신품,활용부서부재,2016-10-08,2020-02-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612011,2016-10-03,10855000,매각,중고품,구형화,2016-10-08,2018-12-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612013,2016-10-03,10855000,매각,폐품,내구연한 경과,2016-10-08,2019-08-23,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612017,2016-10-03,10855000,폐기,폐품,내구연한 경과,2016-10-08,2022-05-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612037,2016-05-19,981000,매각,정비필요품,수리비용과다,2016-05-25,2021-06-20,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612039,2016-05-19,981000,매각,폐품,내구연한 경과,2016-05-25,2021-10-15,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612040,2016-05-19,981000,매각,폐품,내구연한 경과,2016-05-25,2024-11-23,10
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202012041,2020-03-05,3506000,매각,정비필요품,수리비용과다,2020-04-20,2024-10-18,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202012042,2020-03-05,3506000,매각,중고품,구형화,2020-04-20,2024-02-23,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202012046,2020-03-05,3506000,매각,폐품,내구연한 경과,2020-04-20,2024-10-24,5
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201812052,2018-07-19,632000,매각,중고품,활용부서부재,2018-09-16,2024-02-22,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202012054,2020-06-30,1803000,매각,중고품,구형화,2020-07-07,2022-10-01,10
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201612065,2016-04-02,22550000,매각,폐품,내구연한 경과,2016-04-07,2024-02-21,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201612068,2016-04-02,22550000,매각,폐품,내구연한 경과,2016-04-07,2023-01-11,7
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201812074,2018-02-18,478000,매각,폐품,내구연한 경과,2018-03-25,2021-01-16,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201812076,2018-02-18,478000,매각,폐품,내구연한 경과,2018-03-25,2024-09-28,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201812078,2018-02-18,478000,매각,정비필요품,수리비용과다,2018-03-25,2021-05-18,5
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201812083,2018-10-26,1265000,매각,중고품,활용부서부재,2018-12-10,2021-02-26,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202212085,2022-07-25,1086000,매각,중고품,활용부서부재,2022-09-14,2025-08-03,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202212087,2022-07-25,1086000,매각,폐품,내구연한 경과,2022-09-14,2024-04-02,10
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202012097,2020-04-20,2038000,매각,폐품,내구연한 경과,2020-06-04,2022-08-08,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201612103,2016-06-13,7321000,매각,중고품,활용부서부재,2016-06-19,2023-11-20,6
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201912110,2019-11-28,4350000,매각,폐품,내구연한 경과,2020-01-21,2023-06-16,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201912113,2019-11-28,4350000,매각,폐품,내구연한 경과,2020-01-21,2023-04-25,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201912118,2019-02-19,9081000,매각,폐품,내구연한 경과,2019-02-21,2025-01-09,5
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201612122,2016-06-26,16799000,매각,정비필요품,수리비용과다,2016-08-11,2024-04-09,6
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201812133,2018-01-14,29261000,매각,폐품,내구연한 경과,2018-02-16,2025-10-28,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201812139,2018-01-14,29261000,매각,중고품,구형화,2018-02-16,2019-12-01,7
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201712141,2017-04-28,8316000,매각,폐품,내구연한 경과,2017-05-02,2023-02-13,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201712144,2017-04-28,8316000,매각,중고품,구형화,2017-05-02,2019-11-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912151,2019-09-10,4351000,매각,중고품,구형화,2019-10-14,2025-12-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912154,2019-09-10,4351000,매각,폐품,내구연한 경과,2019-10-14,2021-09-18,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912156,2019-09-10,4351000,매각,폐품,내구연한 경과,2019-10-14,2025-08-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912160,2019-09-10,4351000,매각,중고품,활용부서부재,2019-10-14,2023-06-08,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912161,2019-09-10,4351000,매각,폐품,내구연한 경과,2019-10-14,2024-07-31,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912167,2019-09-10,4351000,매각,정비필요품,수리비용과다,2019-10-14,2024-06-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912169,2019-09-10,4351000,매각,정비필요품,수리비용과다,2019-10-14,2021-10-01,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912171,2019-09-10,4351000,매각,중고품,구형화,2019-10-14,2025-07-31,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201712179,2017-03-23,1779000,매각,정비필요품,수리비용과다,2017-03-25,2020-11-13,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201712182,2017-03-23,1779000,매각,중고품,구형화,2017-03-25,2021-06-15,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202312187,2023-01-18,4068000,매각,폐품,내구연한 경과,2023-01-20,2024-04-30,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202312196,2023-01-18,4068000,매각,정비필요품,수리비용과다,2023-01-20,2024-10-26,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202012218,2020-09-23,1433000,매각,폐품,내구연한 경과,2020-09-30,2022-04-19,5
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201912230,2019-06-03,4129000,매각,폐품,내구연한 경과,2019-07-15,2022-12-13,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201912232,2019-06-03,4129000,매각,폐품,내구연한 경과,2019-07-15,2024-10-31,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201912233,2019-06-03,4129000,매각,정비필요품,수리비용과다,2019-07-15,2023-08-21,8
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202112247,2021-12-17,2098000,매각,중고품,구형화,2021-12-18,2025-01-20,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201812305,2018-03-27,11393000,매각,폐품,내구연한 경과,2018-03-28,2023-05-21,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201812311,2018-03-27,11393000,매각,중고품,구형화,2018-03-28,2020-11-03,5
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202012360,2020-05-31,5368000,매각,폐품,내구연한 경과,2020-07-20,2025-03-23,6
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201512362,2015-06-12,592000,매각,폐품,내구연한 경과,2015-07-29,2024-01-04,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201512365,2015-06-12,592000,매각,정비필요품,수리비용과다,2015-07-29,2017-10-05,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201512366,2015-06-12,592000,매각,폐품,내구연한 경과,2015-07-29,2025-01-21,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201512368,2015-06-12,592000,매각,정비필요품,수리비용과다,2015-07-29,2022-12-18,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201512369,2015-06-12,592000,매각,폐품,내구연한 경과,2015-07-29,2017-05-23,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612374,2016-01-18,7635000,매각,폐품,내구연한 경과,2016-03-16,2023-04-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612375,2016-01-18,7635000,매각,폐품,내구연한 경과,2016-03-16,2021-10-17,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612377,2016-01-18,7635000,매각,폐품,내구연한 경과,2016-03-16,2022-03-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612379,2016-01-18,7635000,매각,폐품,내구연한 경과,2016-03-16,2019-12-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612381,2016-01-18,7635000,매각,폐품,내구연한 경과,2016-03-16,2024-08-22,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612382,2016-01-18,7635000,매각,중고품,구형화,2016-03-16,2024-06-15,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612385,2016-01-18,7635000,매각,폐품,내구연한 경과,2016-03-16,2020-02-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612386,2016-01-18,7635000,매각,폐품,내구연한 경과,2016-03-16,2023-10-01,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612387,2016-01-18,7635000,매각,중고품,구형화,2016-03-16,2025-10-29,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201612391,2016-01-18,7635000,매각,폐품,내구연한 경과,2016-03-16,2020-01-10,10
