점검수리일자,물품고유번호,G2B_목록번호,G2B_목록명,운용부서,점검수리구분,처리결과,수리비용,장애심각도,비고
2012-07-08,M200700779,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,62000,1,책상 장애점검
2013-06-20,M200700779,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,68000,1,책상 장애점검
2014-06-03,M200700779,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,484000,2,책상 수리
2015-09-23,M200700779,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,110000,1,책상 장애점검
2015-11-29,M200700779,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,131000,1,책상 정기점검
2016-02-07,M200700779,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),부품교체,주요수리,571000,3,책상 부품교체
2008-05-03,M200700780,5610170325114372,책상,시설팀(ERICA),정기점검,정상,0,0,책상 정기점검
2009-06-22,M200700780,5610170325114372,책상,시설팀(ERICA),정기점검,정상,0,0,책상 정기점검
2009-11-29,M200700780,5610170325114372,책상,시설팀(ERICA),정기점검,경미수리,134000,1,책상 정기점검
2010-12-07,M200700780,5610170325114372,책상,시설팀(ERICA),정기점검,정상,0,0,책상 정기점검
2013-04-22,M200700780,5610170325114372,책상,시설팀(ERICA),부품교체,주요수리,436000,3,책상 부품교체
2014-01-01,M200700780,5610170325114372,책상,시설팀(ERICA),장애점검,경미수리,115000,1,책상 장애점검
2016-11-29,M200700780,5610170325114372,책상,시설팀(ERICA),장애점검,경미수리,94000,1,책상 장애점검
2017-08-23,M200700780,5610170325114372,책상,시설팀(ERICA),장애점검,경미수리,97000,0,책상 장애점검
2008-07-20,M200700781,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2009-02-16,M200700781,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2012-09-07,M200700781,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2014-11-04,M200700781,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,62000,1,책상 정기점검
2015-07-13,M200700781,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,63000,1,책상 장애점검
2015-12-25,M200700781,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2016-01-08,M200700781,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2016-12-06,M200700781,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2009-11-02,M200700782,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2012-01-18,M200700782,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,87000,0,책상 장애점검
2020-02-12,M201800795,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2020-03-10,M201800795,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2021-02-14,M201800795,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,130000,0,책상 장애점검
2024-04-05,M201800795,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,63000,1,책상 장애점검
2025-05-02,M201800795,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,112000,1,책상 장애점검
2020-10-16,M201800796,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2021-09-07,M201800796,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2022-09-12,M201800796,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,455000,2,책상 수리
2022-12-23,M201800796,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,59000,1,책상 장애점검
2024-09-20,M201800796,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),부품교체,주요수리,566000,3,책상 부품교체
2025-01-24,M201800796,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2025-02-23,M201800796,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,383000,2,책상 수리
2025-10-15,M201800796,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2019-05-19,M201800797,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),부품교체,주요수리,311000,3,책상 부품교체
2019-09-25,M201800797,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2023-03-11,M201800797,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2023-08-27,M201800797,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2025-01-23,M201800797,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,571000,2,책상 수리
2022-01-18,M201800798,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2023-05-08,M201800798,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,90000,1,책상 장애점검
2024-02-26,M201800798,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,80000,0,책상 장애점검
2025-07-12,M201800798,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,140000,1,책상 정기점검
2018-12-28,M201800799,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2022-01-19,M201800799,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,70000,1,책상 정기점검
2022-03-15,M201800799,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,474000,2,책상 수리
2023-06-22,M201800799,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,606000,2,책상 수리
2023-10-09,M201800799,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2019-10-22,M201800800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,385000,2,책상 수리
2019-11-08,M201800800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,105000,1,책상 정기점검
2021-12-11,M201800800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2024-04-25,M201800800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,359000,2,책상 수리
2025-01-29,M201800800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,163000,1,책상 장애점검
2020-04-24,M201800801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,592000,2,책상 수리
2022-03-01,M201800801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2022-07-17,M201800801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,111000,1,책상 정기점검
2022-08-09,M201800801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,115000,1,책상 장애점검
2022-10-02,M201800801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,120000,1,책상 장애점검
2024-12-22,M201800801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,77000,1,책상 정기점검
2025-04-23,M201800801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,296000,2,책상 수리
2026-01-22,M201800801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2018-10-02,M201800802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2020-09-13,M201800802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2020-12-01,M201800802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),부품교체,주요수리,500000,3,책상 부품교체
2022-03-06,M201800802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,135000,1,책상 장애점검
2023-04-26,M201800802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2024-12-20,M201800802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,145000,1,책상 정기점검
2025-06-06,M201800802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,123000,1,책상 장애점검
2019-08-18,M201800803,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,57000,1,책상 정기점검
2024-10-03,M201800803,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,130000,1,책상 장애점검
2021-09-01,M201800804,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,426000,2,책상 수리
2022-03-02,M201800804,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,104000,1,책상 정기점검
2022-06-19,M201800804,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,125000,1,책상 정기점검
2020-04-06,M201800805,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,143000,1,책상 장애점검
2020-08-28,M201800805,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,121000,1,책상 장애점검
2024-10-23,M201800805,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2019-07-07,M201800806,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,62000,1,책상 정기점검
2021-02-20,M201800806,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2022-05-12,M201800806,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),부품교체,주요수리,601000,3,책상 부품교체
2008-03-19,M200700800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,80000,1,책상 장애점검
2008-03-31,M200700800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2013-12-21,M200700800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2014-06-18,M200700800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2016-10-21,M200700800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,295000,2,책상 수리
2017-11-22,M200700800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),부품교체,교체권고,584000,3,책상 부품교체
2018-05-19,M200700800,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2008-10-30,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,571000,2,책상 수리
2011-05-20,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2012-02-06,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,77000,1,책상 장애점검
2012-03-15,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,75000,1,책상 장애점검
2013-05-24,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,79000,1,책상 장애점검
2019-09-08,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,155000,0,책상 장애점검
2020-08-23,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),수리,주요수리,576000,2,책상 수리
2020-10-25,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2020-12-21,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2023-03-06,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2024-10-22,M200700801,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,98000,1,책상 장애점검
2009-02-01,M200700802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,87000,1,책상 장애점검
2011-08-27,M200700802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2011-12-13,M200700802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,경미수리,94000,1,책상 정기점검
2013-11-18,M200700802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2013-12-06,M200700802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2015-01-27,M200700802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2016-06-04,M200700802,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2019-07-22,M201800810,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),정기점검,정상,0,0,책상 정기점검
2021-06-01,M201800810,5610170325114372,책상,소프트웨어융합대학RC행정팀(ERICA),장애점검,경미수리,70000,0,책상 장애점검
